column_name,Contain Value,Ratio
system.damage.u1tz6yrszljlkr1m.materials,1,0.0005827505827505828
system.damage.u1tz6yrszljlkr1m.type,1,0.0005827505827505828
system.heightening.damage.u1tz6yrszljlkr1m,1,0.0005827505827505828
system.damage.qtPQ1T5es9FyI0PA.applyMod,1,0.0005827505827505828
system.damage.qtPQ1T5es9FyI0PA.formula,1,0.0005827505827505828
system.damage.qtPQ1T5es9FyI0PA.kinds,1,0.0005827505827505828
system.damage.qtPQ1T5es9FyI0PA.materials,1,0.0005827505827505828
system.damage.qtPQ1T5es9FyI0PA.type,1,0.0005827505827505828
system.heightening.damage.qtPQ1T5es9FyI0PA,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.name,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.overlayType,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.sort,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.system.damage.t0UzdeQuwssxsPyM.applyMod,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.system.damage.t0UzdeQuwssxsPyM.formula,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.system.damage.t0UzdeQuwssxsPyM.kinds,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.system.damage.t0UzdeQuwssxsPyM.materials,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.system.damage.t0UzdeQuwssxsPyM.type,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.system.heightening.damage.t0UzdeQuwssxsPyM,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.system.heightening.interval,1,0.0005827505827505828
system.overlays.meLJc1TTgPJz7nLB.system.heightening.type,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.name,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.overlayType,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.sort,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.system.damage.9mHTsjY5oHSoL8Ru.applyMod,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.system.damage.9mHTsjY5oHSoL8Ru.formula,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.system.damage.9mHTsjY5oHSoL8Ru.kinds,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.system.damage.9mHTsjY5oHSoL8Ru.materials,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.system.damage.9mHTsjY5oHSoL8Ru.type,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.system.heightening.damage.9mHTsjY5oHSoL8Ru,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.system.heightening.interval,1,0.0005827505827505828
system.overlays.vhXEhtZEpplrbnpb.system.heightening.type,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.name,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.overlayType,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.sort,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.system.damage.ki6WLHf13lvCRfPM.applyMod,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.system.damage.ki6WLHf13lvCRfPM.formula,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.system.damage.ki6WLHf13lvCRfPM.kinds,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.system.damage.ki6WLHf13lvCRfPM.materials,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.system.damage.ki6WLHf13lvCRfPM.type,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.system.heightening.damage.ki6WLHf13lvCRfPM,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.system.heightening.interval,1,0.0005827505827505828
system.overlays.yknoIQa1znXWIEI6.system.heightening.type,1,0.0005827505827505828
system.heightening.levels.6.area.areaType,1,0.0005827505827505828
system.damage.efxhN7U76unSB4MV.applyMod,1,0.0005827505827505828
system.damage.efxhN7U76unSB4MV.formula,1,0.0005827505827505828
system.damage.efxhN7U76unSB4MV.kinds,1,0.0005827505827505828
system.damage.efxhN7U76unSB4MV.materials,1,0.0005827505827505828
system.damage.efxhN7U76unSB4MV.type,1,0.0005827505827505828
system.heightening.damage.efxhN7U76unSB4MV,1,0.0005827505827505828
system.damage.t4mszt0TSeFBX2xo.applyMod,1,0.0005827505827505828
system.damage.t4mszt0TSeFBX2xo.formula,1,0.0005827505827505828
system.damage.t4mszt0TSeFBX2xo.kinds,1,0.0005827505827505828
system.damage.t4mszt0TSeFBX2xo.materials,1,0.0005827505827505828
system.damage.t4mszt0TSeFBX2xo.type,1,0.0005827505827505828
system.heightening.damage.t4mszt0TSeFBX2xo,1,0.0005827505827505828
system.damage.9k8ayqgvgultdghx.applyMod,1,0.0005827505827505828
system.damage.9k8ayqgvgultdghx.formula,1,0.0005827505827505828
system.damage.9k8ayqgvgultdghx.kinds,1,0.0005827505827505828
system.damage.9k8ayqgvgultdghx.materials,1,0.0005827505827505828
system.damage.9k8ayqgvgultdghx.type,1,0.0005827505827505828
system.heightening.damage.9k8ayqgvgultdghx,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.name,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.overlayType,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.sort,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.damage.cMm8FNIiFTWwz9le.applyMod,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.damage.cMm8FNIiFTWwz9le.formula,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.damage.cMm8FNIiFTWwz9le.kinds,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.damage.cMm8FNIiFTWwz9le.materials,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.damage.cMm8FNIiFTWwz9le.type,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.heightening.area,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.heightening.damage.cMm8FNIiFTWwz9le,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.heightening.interval,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.heightening.type,1,0.0005827505827505828
system.overlays.BOVbZOmZ6WE9VOXC.system.traits.value,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.name,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.overlayType,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.sort,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.damage.LVGTWs2TiFSQaP8s.applyMod,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.damage.LVGTWs2TiFSQaP8s.formula,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.damage.LVGTWs2TiFSQaP8s.kinds,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.damage.LVGTWs2TiFSQaP8s.materials,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.damage.LVGTWs2TiFSQaP8s.type,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.heightening.area,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.heightening.damage.LVGTWs2TiFSQaP8s,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.heightening.interval,1,0.0005827505827505828
system.overlays.LMx7m5wqLsiVbWCO.system.heightening.type,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.name,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.overlayType,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.sort,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.damage.OUpuC9jXZ28jWOr2.applyMod,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.damage.OUpuC9jXZ28jWOr2.formula,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.damage.OUpuC9jXZ28jWOr2.kinds,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.damage.OUpuC9jXZ28jWOr2.materials,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.damage.OUpuC9jXZ28jWOr2.type,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.heightening.area,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.heightening.damage.OUpuC9jXZ28jWOr2,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.heightening.interval,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.heightening.type,1,0.0005827505827505828
system.overlays.iLSVxhnKWj7DHGmf.system.traits.value,1,0.0005827505827505828
system.damage.6aFqAhfOSz7ukuwr.applyMod,1,0.0005827505827505828
system.damage.6aFqAhfOSz7ukuwr.formula,1,0.0005827505827505828
system.damage.6aFqAhfOSz7ukuwr.kinds,1,0.0005827505827505828
system.damage.6aFqAhfOSz7ukuwr.materials,1,0.0005827505827505828
system.damage.6aFqAhfOSz7ukuwr.type,1,0.0005827505827505828
system.damage.K00cW8XZuHvutOhE.applyMod,1,0.0005827505827505828
system.damage.K00cW8XZuHvutOhE.formula,1,0.0005827505827505828
system.damage.K00cW8XZuHvutOhE.kinds,1,0.0005827505827505828
system.damage.K00cW8XZuHvutOhE.materials,1,0.0005827505827505828
system.damage.K00cW8XZuHvutOhE.type,1,0.0005827505827505828
system.heightening.damage.6aFqAhfOSz7ukuwr,1,0.0005827505827505828
system.heightening.damage.K00cW8XZuHvutOhE,1,0.0005827505827505828
system.damage.YBeTuItHduzXElD5.applyMod,1,0.0005827505827505828
system.damage.YBeTuItHduzXElD5.formula,1,0.0005827505827505828
system.damage.YBeTuItHduzXElD5.kinds,1,0.0005827505827505828
system.damage.YBeTuItHduzXElD5.materials,1,0.0005827505827505828
system.damage.YBeTuItHduzXElD5.type,1,0.0005827505827505828
system.heightening.damage.YBeTuItHduzXElD5,1,0.0005827505827505828
system.damage.wn2U6jvbMUgcTC2a.applyMod,1,0.0005827505827505828
system.damage.wn2U6jvbMUgcTC2a.formula,1,0.0005827505827505828
system.damage.wn2U6jvbMUgcTC2a.kinds,1,0.0005827505827505828
system.damage.wn2U6jvbMUgcTC2a.materials,1,0.0005827505827505828
system.damage.wn2U6jvbMUgcTC2a.type,1,0.0005827505827505828
system.heightening.levels.4.damage.wn2U6jvbMUgcTC2a.applyMod,1,0.0005827505827505828
system.heightening.levels.4.damage.wn2U6jvbMUgcTC2a.formula,1,0.0005827505827505828
system.heightening.levels.4.damage.wn2U6jvbMUgcTC2a.kinds,1,0.0005827505827505828
system.heightening.levels.4.damage.wn2U6jvbMUgcTC2a.materials,1,0.0005827505827505828
system.heightening.levels.4.damage.wn2U6jvbMUgcTC2a.type,1,0.0005827505827505828
system.heightening.levels.6.damage.wn2U6jvbMUgcTC2a.applyMod,1,0.0005827505827505828
system.heightening.levels.6.damage.wn2U6jvbMUgcTC2a.formula,1,0.0005827505827505828
system.heightening.levels.6.damage.wn2U6jvbMUgcTC2a.kinds,1,0.0005827505827505828
system.heightening.levels.6.damage.wn2U6jvbMUgcTC2a.materials,1,0.0005827505827505828
system.heightening.levels.6.damage.wn2U6jvbMUgcTC2a.type,1,0.0005827505827505828
system.heightening.levels.8.damage.wn2U6jvbMUgcTC2a.applyMod,1,0.0005827505827505828
system.heightening.levels.8.damage.wn2U6jvbMUgcTC2a.formula,1,0.0005827505827505828
system.heightening.levels.8.damage.wn2U6jvbMUgcTC2a.kinds,1,0.0005827505827505828
system.heightening.levels.8.damage.wn2U6jvbMUgcTC2a.materials,1,0.0005827505827505828
system.heightening.levels.8.damage.wn2U6jvbMUgcTC2a.type,1,0.0005827505827505828
system.heightening.levels.4.damage.0.applyMod,1,0.0005827505827505828
system.heightening.levels.4.damage.0.category,1,0.0005827505827505828
system.heightening.levels.4.damage.0.formula,1,0.0005827505827505828
system.heightening.levels.4.damage.0.materials,1,0.0005827505827505828
system.heightening.levels.4.damage.0.type,1,0.0005827505827505828
system.heightening.levels.4.damage.1.applyMod,1,0.0005827505827505828
system.heightening.levels.4.damage.1.category,1,0.0005827505827505828
system.heightening.levels.4.damage.1.formula,1,0.0005827505827505828
system.heightening.levels.4.damage.1.materials,1,0.0005827505827505828
system.heightening.levels.4.damage.1.type,1,0.0005827505827505828
system.heightening.levels.6.damage.0.applyMod,1,0.0005827505827505828
system.heightening.levels.6.damage.0.category,1,0.0005827505827505828
system.heightening.levels.6.damage.0.formula,1,0.0005827505827505828
system.heightening.levels.6.damage.0.materials,1,0.0005827505827505828
system.heightening.levels.6.damage.0.type,1,0.0005827505827505828
system.heightening.levels.6.damage.1.applyMod,1,0.0005827505827505828
system.heightening.levels.6.damage.1.category,1,0.0005827505827505828
system.heightening.levels.6.damage.1.formula,1,0.0005827505827505828
system.heightening.levels.6.damage.1.materials,1,0.0005827505827505828
system.heightening.levels.6.damage.1.type,1,0.0005827505827505828
system.heightening.levels.8.damage.0.category,1,0.0005827505827505828
system.heightening.levels.8.damage.1.applyMod,1,0.0005827505827505828
system.heightening.levels.8.damage.1.category,1,0.0005827505827505828
system.heightening.levels.8.damage.1.formula,1,0.0005827505827505828
system.heightening.levels.8.damage.1.materials,1,0.0005827505827505828
system.heightening.levels.8.damage.1.type,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex._id,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.overlayType,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.sort,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.damage.d80radfbikwjogmr.applyMod,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.damage.d80radfbikwjogmr.formula,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.damage.d80radfbikwjogmr.materials,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.damage.d80radfbikwjogmr.type,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.heightening.damage.d80radfbikwjogmr,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.heightening.interval,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.heightening.type,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.target.value,1,0.0005827505827505828
system.overlays.hqiwae0wgehycnex.system.time.value,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1._id,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.overlayType,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.sort,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.damage.tgzp2lzatpg4c9a5.applyMod,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.damage.tgzp2lzatpg4c9a5.formula,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.damage.tgzp2lzatpg4c9a5.materials,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.damage.tgzp2lzatpg4c9a5.type,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.heightening.damage.tgzp2lzatpg4c9a5,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.heightening.interval,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.heightening.type,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.target.value,1,0.0005827505827505828
system.overlays.wlrbtv7c5shfmdh1.system.time.value,1,0.0005827505827505828
system.damage.ohmjnqzezb9q8i8x.applyMod,1,0.0005827505827505828
system.damage.ohmjnqzezb9q8i8x.formula,1,0.0005827505827505828
system.damage.ohmjnqzezb9q8i8x.kinds,1,0.0005827505827505828
system.damage.ohmjnqzezb9q8i8x.materials,1,0.0005827505827505828
system.damage.ohmjnqzezb9q8i8x.type,1,0.0005827505827505828
system.heightening.damage.ohmjnqzezb9q8i8x,1,0.0005827505827505828
system.overlays.rgpytku9yox1yddh._id,1,0.0005827505827505828
system.overlays.rgpytku9yox1yddh.overlayType,1,0.0005827505827505828
system.overlays.rgpytku9yox1yddh.sort,1,0.0005827505827505828
system.overlays.rgpytku9yox1yddh.system.time.value,1,0.0005827505827505828
system.overlays.rgpytku9yox1yddh.system.traits.value,1,0.0005827505827505828
system.overlays.wbmv0dtfurrhoq5m._id,1,0.0005827505827505828
system.overlays.wbmv0dtfurrhoq5m.overlayType,1,0.0005827505827505828
system.overlays.wbmv0dtfurrhoq5m.sort,1,0.0005827505827505828
system.overlays.wbmv0dtfurrhoq5m.system.time.value,1,0.0005827505827505828
system.overlays.wbmv0dtfurrhoq5m.system.traits.value,1,0.0005827505827505828
system.damage.ZpsiSWQOvyrSkfMK.applyMod,1,0.0005827505827505828
system.damage.ZpsiSWQOvyrSkfMK.formula,1,0.0005827505827505828
system.damage.ZpsiSWQOvyrSkfMK.kinds,1,0.0005827505827505828
system.damage.ZpsiSWQOvyrSkfMK.materials,1,0.0005827505827505828
system.damage.ZpsiSWQOvyrSkfMK.type,1,0.0005827505827505828
system.heightening.damage.ZpsiSWQOvyrSkfMK,1,0.0005827505827505828
system.damage.lFwT0JKtqmiZhm2D.applyMod,1,0.0005827505827505828
system.damage.lFwT0JKtqmiZhm2D.category,1,0.0005827505827505828
system.damage.lFwT0JKtqmiZhm2D.formula,1,0.0005827505827505828
system.damage.lFwT0JKtqmiZhm2D.kinds,1,0.0005827505827505828
system.damage.lFwT0JKtqmiZhm2D.materials,1,0.0005827505827505828
system.damage.lFwT0JKtqmiZhm2D.type,1,0.0005827505827505828
system.heightening.damage.lFwT0JKtqmiZhm2D,1,0.0005827505827505828
system.overlays.TbHMSXBAsnIbidBD._id,1,0.0005827505827505828
system.overlays.TbHMSXBAsnIbidBD.overlayType,1,0.0005827505827505828
system.overlays.TbHMSXBAsnIbidBD.sort,1,0.0005827505827505828
system.overlays.TbHMSXBAsnIbidBD.system.area.type,1,0.0005827505827505828
system.overlays.TbHMSXBAsnIbidBD.system.area.value,1,0.0005827505827505828
system.overlays.TbHMSXBAsnIbidBD.system.time.value,1,0.0005827505827505828
system.overlays.TbHMSXBAsnIbidBD.system.traits.value,1,0.0005827505827505828
system.overlays.XJzWxXlJmL5uj8Yd._id,1,0.0005827505827505828
system.overlays.XJzWxXlJmL5uj8Yd.overlayType,1,0.0005827505827505828
system.overlays.XJzWxXlJmL5uj8Yd.sort,1,0.0005827505827505828
system.overlays.XJzWxXlJmL5uj8Yd.system.area.type,1,0.0005827505827505828
system.overlays.XJzWxXlJmL5uj8Yd.system.area.value,1,0.0005827505827505828
system.overlays.XJzWxXlJmL5uj8Yd.system.time.value,1,0.0005827505827505828
system.overlays.XJzWxXlJmL5uj8Yd.system.traits.value,1,0.0005827505827505828
system.overlays.aZcOAlvTgorg1Rl9._id,1,0.0005827505827505828
system.overlays.aZcOAlvTgorg1Rl9.overlayType,1,0.0005827505827505828
system.overlays.aZcOAlvTgorg1Rl9.sort,1,0.0005827505827505828
system.overlays.aZcOAlvTgorg1Rl9.system.area.type,1,0.0005827505827505828
system.overlays.aZcOAlvTgorg1Rl9.system.area.value,1,0.0005827505827505828
system.overlays.aZcOAlvTgorg1Rl9.system.time.value,1,0.0005827505827505828
system.overlays.aZcOAlvTgorg1Rl9.system.traits.value,1,0.0005827505827505828
system.damage.Pf4kebYTSq4tLAM1.applyMod,1,0.0005827505827505828
system.damage.Pf4kebYTSq4tLAM1.formula,1,0.0005827505827505828
system.damage.Pf4kebYTSq4tLAM1.kinds,1,0.0005827505827505828
system.damage.Pf4kebYTSq4tLAM1.materials,1,0.0005827505827505828
system.damage.Pf4kebYTSq4tLAM1.type,1,0.0005827505827505828
system.damage.oPR8OTVWWJD0xr3H.applyMod,1,0.0005827505827505828
system.damage.oPR8OTVWWJD0xr3H.category,1,0.0005827505827505828
system.damage.oPR8OTVWWJD0xr3H.formula,1,0.0005827505827505828
system.damage.oPR8OTVWWJD0xr3H.kinds,1,0.0005827505827505828
system.damage.oPR8OTVWWJD0xr3H.materials,1,0.0005827505827505828
system.damage.oPR8OTVWWJD0xr3H.type,1,0.0005827505827505828
system.heightening.damage.Pf4kebYTSq4tLAM1,1,0.0005827505827505828
system.heightening.damage.oPR8OTVWWJD0xr3H,1,0.0005827505827505828
system.damage.Geqm5hIIStYgyT4R.applyMod,1,0.0005827505827505828
